"Id_Loja","Departamento","Categoria","SubCategoria","Marca","Unidade","Volume","codigo_barra","Nome","dt_cadastro","dt_ultima_alteracao","vlr_produto","vlr_promocao","qtd_estoque_atual","qtd_estoque_minimo","Descricao","ativo","plu","vlr_compra","validade_proxima","qtd_atacado","image_url"
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE BUCAL,SOLUCAO BUCAL,"",UN,"1",7891010880842,ANTI SEPT B CUID 250ML,"03/08/2020","03/08/2020",15.17,0.00,100.0000,12.0000,ANTI SEPT BUC LIST ZERO CUID TOT 250ML,S,"1737090",10.37,N,0,http://db.buzzer.com.br/middleware/imagens/7891010880842.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE BUCAL,SOLUCAO BUCAL,"",UN,"1",7891010880859,ANTI SEPT B CUID 500ML,"03/08/2020","03/08/2020",21.15,0.00,100.0000,12.0000,ANTI SEPT BUC LIST ZERO CUID TOT 500ML,S,"1737112",14.51,N,0,http://db.buzzer.com.br/middleware/imagens/7891010880859.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE BUCAL,SOLUCAO BUCAL,"",UN,"1",7891010895525,ANTI SEPT BUC LIST 60,"03/08/2020","03/08/2020",4.13,0.00,100.0000,72.0000,ANTI SEPT BUC LIST MINI COOL MINT 60ML,S,"1423029",2.73,N,0,http://db.buzzer.com.br/middleware/imagens/7891010895525.png
"201",PERFUMARIA/HIG.PESSOAL,INFANTIL (TOUCADOR),SABONETES,"",UN,"1",7891010916930,SAB LIQ J&J BABY 200ML,"03/08/2020","03/08/2020",18.62,0.00,100.0000,10.0000,SAB LIQ J J BABY 200ML,S,"1422839",9.48,N,0,http://db.buzzer.com.br/middleware/imagens/7891010916930.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE BUCAL,ESCOVA DENTAL,"",UN,"1",7891010925543,ESC DENT J J REACH ECO,"03/08/2020","03/08/2020",5.16,0.00,100.0000,10.0000,ESC DENT J J REACH ECO MC 30,S,"1532332",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891010925543.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE BUCAL,ESCOVA DENTAL,"",UN,"1",7891010926960,ESC DENT J J REACH ECO,"03/08/2020","03/08/2020",5.16,0.00,100.0000,10.0000,ESC DENT J J REACH ECO MD 30,S,"1532340",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891010926960.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE BUCAL,SOLUCAO BUCAL,"",UN,"1",7891010959326,ANTI SEPT BUC LIST 500,"03/08/2020","03/08/2020",21.26,0.00,100.0000,10.0000,ANTI SEPT BUC LIST WHITEN ANT MANC 500ML,S,"1416022",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891010959326.png
"201",HIGIENE PESSOAL,LENCOS,UMEDECIDOS,"",UN,"1",7891010964641,LENC UMED J&J H BRI 25,"03/08/2020","03/08/2020",11.95,0.00,100.0000,10.0000,LENCO UMED J J HORA BRINCAR 25UN,S,"1423070",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891010964641.png
"201",PERFUMARIA/HIG.PESSOAL,TRATAMENTO FACIAL,LOCAO ADISTRINGENTE,"",UN,"1",7891010972226,GEL FAC CLE PINK 150G,"03/08/2020","03/08/2020",37.25,0.00,100.0000,10.0000,GEL FACIAL CLEAN PINK GRAP 150G,S,"1680900",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891010972226.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE BUCAL,SOLUCAO BUCAL,"",UN,"1",7891010973902,ANTI SEPT BUC LIST 250,"03/08/2020","03/08/2020",14.36,0.00,100.0000,10.0000,ANTI SEPT BUC LIST ZERO 250ML,S,"1475410",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891010973902.png
"201",PERFUMARIA/HIG.PESSOAL,HIGIENE BUCAL,SOLUCAO BUCAL,"",UN,"1",7891010974312,ANTI SEPT BUC LIST 500,"03/08/2020","03/08/2020",18.39,0.00,100.0000,10.0000,ANTI SEPT BUC LIST ZERO 500ML,S,"1475428",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891010974312.png
"201",PERFUMARIA/HIG.PESSOAL,INFANTIL (TOUCADOR),SHAMPOO,"",UN,"1",7891010980061,SH J&J CH PROL 200ML,"03/08/2020","03/08/2020",13.21,0.00,100.0000,10.0000,SH J J CHEIRO PROLONG 200ML 98006,S,"1532375",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891010980061.png
"201",PERFUMARIA/HIG.PESSOAL,INFANTIL (TOUCADOR),CONDICIONADORES,"",UN,"1",7891010980085,COND J&J CH PROL 200ML,"03/08/2020","03/08/2020",16.55,0.00,100.0000,10.0000,COND J J CHEIRO PROLONG 200ML 98008,S,"1532367",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891010980085.png
"201",MERCEARIA - SECA,CAFES,VACUO PURO / EXPRESSO,"",PT,"1",7891021006071,CAF MELIT TRAD VC 250G,"03/08/2020","03/08/2020",6.77,0.00,100.0000,10.0000,CAFE VACUO MELITTA TRAD  250G,S,"136930",5.13,N,0,http://db.buzzer.com.br/middleware/imagens/7891021006071.png
"201",MERCEARIA - SECA,CAFES,VACUO PURO / EXPRESSO,"",PT,"1",7891021006125,CAF MELIT TRAD VC 500G,"03/08/2020","03/08/2020",13.56,0.00,100.0000,10.0000,CAFE VACUO MELITTA TRAD  500G,S,"733130",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891021006125.png
"201",MERCEARIA - SECA,MATINAIS DIETETICOS,CAFES DESCAFEINADO,"",CX,"1",7891021006309,CAFE MELITTA DESC 250G,"03/08/2020","03/08/2020",12.29,0.00,100.0000,10.0000,CAFE VACUO MELITTA DESCAF CLASS  250G,S,"188590",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891021006309.png
"201",MERCEARIA - SECA,CAFES,VACUO PURO / EXPRESSO,"",UN,"1",7891021006927,CAFE MELIT EXT F 250G,"03/08/2020","03/08/2020",6.77,0.00,100.0000,10.0000,CAFE VACUO MELITTA EXTRA FORTE 250G,S,"177512",5.13,N,0,http://db.buzzer.com.br/middleware/imagens/7891021006927.png
"201",MERCEARIA - SECA,CAFES,VACUO PURO / EXPRESSO,"",UN,"1",7891021006934,CAFE MELIT EXTR F 500G,"03/08/2020","03/08/2020",13.56,0.00,100.0000,10.0000,CAFE VACUO MELITTA EXTRA FORTE  500G,S,"177555",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891021006934.png
"201",MERCEARIA - SECA,CAFES,CAPUCCINO,"",LA,"1",7891021007078,CAFE CAP MELLIT 200G,"03/08/2020","03/08/2020",6.66,0.00,100.0000,10.0000,CAFE CAPPUCC MELLITA TRAD 200G,S,"247871",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891021007078.png
"201",MERCEARIA - SECA,CAFES,SOLUVEL,"",VD,"1",7891021007177,CAFE SOL MEL 200G SH,"03/08/2020","03/08/2020",12.18,0.00,100.0000,10.0000,CAFE SOL MELITTA 200GR SH,S,"247880",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891021007177.png
"201",MERCEARIA - SECA,CAFES,CAPUCCINO,"",LA,"1",7891021007290,CAFE CAPP MELLIT 200,"03/08/2020","03/08/2020",6.66,0.00,100.0000,10.0000,CAFE CAPPUCC MELLITA CHOC 200G,S,"247847",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891021007290.png
"201",MERCEARIA - SECA,CAFES,SOLUVEL,"",UN,"1",7891021007429,CAFE MELL 50G SH,"03/08/2020","03/08/2020",4.13,0.00,100.0000,10.0000,CAFE SOL MELLITA 50G SH,S,"657093",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891021007429.png
"201",MERCEARIA - SECA,CAFES,SOLUVEL,"",UN,"1",7891021007450,CAFE SOL INST DESCF,"20/03/2052","03/08/2020",6.20,0.00,100.0000,10.0000,CAFE SOL INST MELLITA DESC 50G,S,"802387",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891021007450.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES PINHO,"",FR,"1",7891022080025,DESIN PINHO BRIL 500,"03/08/2020","03/08/2020",4.59,0.00,100.0000,10.0000,DESINF PINHO BRIL SILV PLUS 500ML,S,"169196",2.77,N,0,http://db.buzzer.com.br/middleware/imagens/7891022080025.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES PINHO,"",FR,"1",7891022100280,DESIN PINHO BRIL 500,"03/08/2020","03/08/2020",4.59,0.00,100.0000,10.0000,DESINF PINHO BRIL FLORES LIMAO 500ML,S,"173266",2.85,N,0,http://db.buzzer.com.br/middleware/imagens/7891022100280.png
"201",LIMPEZA,LIMPEZA COZINHA,DETERGENTE LIQUIDO,"",FR,"1",7891022100372,DETERG LIMPOL 500ML,"03/08/2020","03/08/2020",2.75,0.00,100.0000,10.0000,DETERG LIQ LIMPOL CRISTAL 500ML,S,"262471",1.44,N,0,http://db.buzzer.com.br/middleware/imagens/7891022100372.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",FR,"1",7891022100488,AMAC M BIJOU 500M,"03/08/2020","03/08/2020",2.98,0.00,100.0000,10.0000,AMAC ROUPA M BIJOU PUREZA AZ 500ML,S,"132918",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022100488.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",FR,"1",7891022100617,AMAC M BIJOU 2L,"03/08/2020","03/08/2020",10.68,0.00,100.0000,10.0000,AMAC ROUPA M BIJOU PUREZA  2L,S,"150274",6.71,N,0,http://db.buzzer.com.br/middleware/imagens/7891022100617.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891022100624,AMAC ROUPA M BIJ PUR 5,"03/08/2020","03/08/2020",26.55,0.00,100.0000,10.0000,AMAC ROUPA M BIJOU PUREZA 5L,S,"1154362",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022100624.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",FR,"1",7891022100631,AMAC M BIJOU 2L,"03/08/2020","03/08/2020",10.68,0.00,100.0000,10.0000,AMAC ROUPA M BIJOU HARM 2L,S,"150282",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022100631.png
"201",LIMPEZA,LIMPEZA COZINHA,ESPONJAS DE FIBRAS,"",UN,"1",7891022100938,ESP BOMB M U SINT,"03/08/2020","03/08/2020",1.83,0.00,100.0000,60.0000,ESPONJA BOMBRIL M USO SINT,S,"891550",0.83,N,0,http://db.buzzer.com.br/middleware/imagens/7891022100938.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES PINHO,"",FR,"1",7891022100990,DESIN PINHO BRIL 500,"03/08/2020","03/08/2020",4.59,0.00,100.0000,10.0000,DESINF PINHO BRIL CAMPOS LAV 500ML,S,"262480",2.91,N,0,http://db.buzzer.com.br/middleware/imagens/7891022100990.png
"201",LIMPEZA,LIMPEZA COZINHA,ESPONJAS DE ACO,"",PT,"1",7891022101003,ESPJ ACO BOMBRIL C/8,"03/08/2020","03/08/2020",1.90,0.00,100.0000,10.0000,ESPONJA ACO BOMBRIL 8UN PT,S,"100137",1.37,N,0,http://db.buzzer.com.br/middleware/imagens/7891022101003.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES LEITOSOS,"",FR,"1",7891022101249,DESIN KALIPTO 750ML,"03/08/2020","03/08/2020",3.90,0.00,100.0000,10.0000,DESINF KALIPTO EUCALIPTO 750ML,S,"111848",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022101249.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES LEITOSOS,"",FR,"1",7891022101256,DESIN KALIPTO 750ML,"03/08/2020","03/08/2020",3.90,0.00,100.0000,10.0000,DESINF KALIPTO HERBAL 750ML,S,"173363",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022101256.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES LEITOSOS,"",FR,"1",7891022101287,DES KAL EUC 2L,"03/08/2020","03/08/2020",9.88,0.00,100.0000,10.0000,DESINF KALIPTO EUCALIPTO 2L,S,"775339",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022101287.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES LEITOSOS,"",FR,"1",7891022101294,DES KALIPTO HERB 2L,"03/08/2020","03/08/2020",9.88,0.00,100.0000,10.0000,DESINF KALIPTO HERBAL 2L,S,"150290",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022101294.png
"201",LIMPEZA,LIMPEZA COZINHA,DETERGENTE LIQUIDO,"",FR,"1",7891022101416,LIMPOL GEL CRIST 511ML,"03/08/2020","03/08/2020",6.77,0.00,100.0000,10.0000,LAVA LOUCA LIMPOL GEL A CRIS 511ML,S,"250341",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022101416.png
"201",LIMPEZA,LIMPEZA COZINHA,DETERGENTE LIQUIDO,"",FR,"1",7891022101423,LIMPOL GEL CAL 511ML,"03/08/2020","03/08/2020",6.77,0.00,100.0000,10.0000,LAVA LOUCA LIMPOL GEL CALENDULA 511ML,S,"250805",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022101423.png
"201",LIMPEZA,LIMPEZA COZINHA,DETERGENTE LIQUIDO,"",FR,"1",7891022101508,LIMPOL GEL 511ML,"03/08/2020","03/08/2020",6.77,0.00,100.0000,10.0000,LAVA LOUCA LIMPOL GEL ALOE VERA 511ML,S,"250791",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022101508.png
"201",LIMPEZA,LIMPEZA COZINHA,SAPONACEOS,"",UN,"1",7891022471007,SAPOLIO RADIUM PEDRA,"03/08/2020","03/08/2020",2.17,0.00,100.0000,10.0000,SAPONACEO BARRA SAPOLIO RADIUM 200G,S,"610089",0.81,N,0,http://db.buzzer.com.br/middleware/imagens/7891022471007.png
"201",LIMPEZA,LIMPEZA COZINHA,DETERGENTE LIQUIDO,"",FR,"1",7891022637007,DETERG LIMPOL 500ML,"03/08/2020","03/08/2020",2.75,0.00,100.0000,10.0000,DETERG LIQ LIMPOL LIMAO 500ML,S,"101052",1.44,N,0,http://db.buzzer.com.br/middleware/imagens/7891022637007.png
"201",LIMPEZA,LIMPEZA COZINHA,DETERGENTE LIQUIDO,"",FR,"1",7891022638004,DETERG LIMPOL 500ML,"03/08/2020","03/08/2020",2.75,0.00,100.0000,10.0000,DETERG LIQ LIMPOL NEUTRO 500ML,S,"101834",1.44,N,0,http://db.buzzer.com.br/middleware/imagens/7891022638004.png
"201",LIMPEZA,LIMPEZA COZINHA,DETERGENTE LIQUIDO,"",FR,"1",7891022639001,DETERG LIMPOL 500ML,"03/08/2020","03/08/2020",2.75,0.00,100.0000,10.0000,DETERG LIQ LIMPOL MACA 500ML,S,"101826",1.44,N,0,http://db.buzzer.com.br/middleware/imagens/7891022639001.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES LEITOSOS,"",FR,"1",7891022848052,DESIN KALIPTO 750ML,"03/08/2020","03/08/2020",3.90,0.00,100.0000,10.0000,DESINF KALIPTO MARINE 750ML,S,"261866",2.01,N,0,http://db.buzzer.com.br/middleware/imagens/7891022848052.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES LEITOSOS,"",FR,"1",7891022848069,DESIN KALIPTO 750ML,"03/08/2020","03/08/2020",3.90,0.00,100.0000,10.0000,DESINF KALIPTO LAVANDA 750ML,S,"262501",2.09,N,0,http://db.buzzer.com.br/middleware/imagens/7891022848069.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES LEITOSOS,"",FR,"1",7891022848076,DES KALIPTO MARINE 2L,"30/03/2022","03/08/2020",9.88,0.00,100.0000,10.0000,DESINF KALIPTO MARINE 2L,S,"973890",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022848076.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES LEITOSOS,"",FR,"1",7891022848083,DES KALIPTO LAV 2L,"30/03/2022","03/08/2020",9.88,0.00,100.0000,10.0000,DESINF KALIPTO LAVANDA 2L,S,"973874",5.10,N,0,http://db.buzzer.com.br/middleware/imagens/7891022848083.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",UN,"1",7891022849004,AMAC M BIJOU MAG 500,"03/08/2020","03/08/2020",2.98,0.00,100.0000,10.0000,AMAC ROUPA M BIJOU P F V 500ML,S,"574058",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022849004.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",LA,"1",7891022849028,AMAC M BIJOU 2L,"03/08/2020","03/08/2020",10.80,0.00,100.0000,10.0000,AMAC ROUPA M BIJOU P/FAC M 2L,S,"574422",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022849028.png
"201",LIMPEZA,LIMPEZA COZINHA,ESPONJAS DE ACO,"",UN,"1",7891022849264,PALHA ACO BRILLO N.1,"03/08/2020","03/08/2020",1.44,0.00,100.0000,10.0000,ESPONJA ACO BRILLO N.1 25G,S,"1548972",0.81,N,0,http://db.buzzer.com.br/middleware/imagens/7891022849264.png
"201",LIMPEZA,LIMPEZA COZINHA,ESPONJAS DE ACO,"",PT,"1",7891022849288,ESPONJA ACO N2 25G,"03/08/2020","03/08/2020",1.44,0.00,100.0000,10.0000,ESPONJA ACO BOMBRIL GROS N2 25G,S,"967238",0.81,N,0,http://db.buzzer.com.br/middleware/imagens/7891022849288.png
"201",LIMPEZA,LIMPEZA DE ROUPA,PASSADORES,"",FR,"1",7891022849585,PASSA ROUPA GAT 500ML,"03/08/2020","03/08/2020",13.56,0.00,100.0000,10.0000,PASSA ROUP M BIJOU PUR PULV  500ML,S,"978850",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022849585.png
"201",LIMPEZA,LIMPEZA DE ROUPA,PASSADORES,"",FR,"1",7891022849592,PASSA ROUPA PUR 500ML,"03/08/2020","03/08/2020",10.22,0.00,100.0000,10.0000,PASSA ROUP M BIJOU PUR REF 500ML,S,"810827",5.25,N,0,http://db.buzzer.com.br/middleware/imagens/7891022849592.png
"201",LIMPEZA,LIMPEZA COZINHA,ESPONJAS DE ACO,"",UN,"1",7891022850031,ESP ACO LUSTROS 8UN,"03/08/2020","03/08/2020",1.55,0.00,100.0000,10.0000,ESPONJA ACO Q LUSTROS 8UN,S,"203688",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022850031.png
"201",LIMPEZA,LIMPEZA COZINHA,ESPONJAS DE FIBRAS,"",UN,"1",7891022851014,ESPONJA BOMBRIL M USO,"03/08/2020","03/08/2020",5.28,0.00,100.0000,10.0000,ESPONJA BOMBRIL M USO 3UN,S,"115541",2.03,N,0,http://db.buzzer.com.br/middleware/imagens/7891022851014.png
"201",LIMPEZA,LIMPEZA COZINHA,ESPONJAS DE FIBRAS,"",UN,"1",7891022851021,ESPONJA BB ANTIADERENT,"03/08/2020","03/08/2020",5.28,0.00,100.0000,10.0000,ESPONJA BOMBRIL ANTIADERENTE 3UN,S,"115550",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022851021.png
"201",LIMPEZA,LIMPEZA DE ROUPA,LAVA ROUPAS(LIQ./GEO/COCO/SEC),"",UN,"1",7891022851533,LAVA ROUP M BIJOU 500M,"03/08/2020","03/08/2020",9.42,0.00,100.0000,10.0000,LAVA ROUPA LIQ M BIJOU PUREZA 500ML,S,"1043404",5.80,N,0,http://db.buzzer.com.br/middleware/imagens/7891022851533.png
"201",LIMPEZA,LIMPEZA DE ROUPA,LAVA ROUPAS(LIQ./GEO/COCO/SEC),"",UN,"1",7891022851540,LAVA ROUP M BIJOU 500M,"03/08/2020","03/08/2020",9.42,0.00,100.0000,10.0000,LAVA ROUPA LIQ M BIJOU ESC/PTA 500ML,S,"1043420",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022851540.png
"201",LIMPEZA,LIMPEZA DE ROUPA,LAVA ROUPAS(LIQ./GEO/COCO/SEC),"",UN,"1",7891022851557,LAVA ROUP M BIJOU 500M,"03/08/2020","03/08/2020",9.42,0.00,100.0000,10.0000,LAVA ROUPA LIQ M BIJOU HARMONIA 500ML,S,"1043412",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022851557.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",FR,"1",7891022851564,AMAC M BIJOU 2L,"03/08/2020","03/08/2020",10.68,0.00,100.0000,10.0000,AMAC ROUPA M BIJOU NATUREZA  2L,S,"1041851",6.64,N,0,http://db.buzzer.com.br/middleware/imagens/7891022851564.png
"201",LIMPEZA,LIMPEZA DE ROUPA,AMACIANTES,"",FR,"1",7891022851762,AMAC M BIJOU 2L,"03/08/2020","03/08/2020",10.68,0.00,100.0000,10.0000,AMAC ROUPA M BIJOU BABY 2L,S,"1041843",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022851762.png
"201",LIMPEZA,LIMPEZA GERAL,PURIFICADOR DE AMBIENTE,"",UN,"1",7891022852868,SACHE PER M BIJ HAR 50,"03/08/2020","03/08/2020",20.46,0.00,100.0000,10.0000,SACHE PERFUMADO M BIJOU HARMONIA 50G,S,"1182498",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022852868.png
"201",LIMPEZA,LIMPEZA DE ROUPA,LAVA ROUPAS(LIQ./GEO/COCO/SEC),"",UN,"1",7891022853155,LAVA ROUP INTIMA 300ML,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,LAVA ROUPA LIQ M BIJOU INTIMA 300ML,S,"1311301",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022853155.png
"201",LIMPEZA,LIMPEZA COZINHA,SAPONACEOS,"",UN,"1",7891022853162,SAPOLIO RAD GEL 300ML,"03/08/2020","03/08/2020",9.65,0.00,100.0000,10.0000,SAPONACEO SAPOLIO RADIUM GEL 300ML,S,"1573292",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022853162.png
"201",LIMPEZA,LIMPEZA GERAL,DIVERSOS,"",UN,"1",7891022853278,LIMP POL MET FIN 200ML,"03/08/2020","03/08/2020",11.60,0.00,100.0000,10.0000,LIMP POLIBRIL METAIS FINOS 200ML,S,"1311468",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022853278.png
"201",LIMPEZA,LIMPEZA GERAL,DIVERSOS,"",UN,"1",7891022853285,LIMP POL MET CROM 200M,"03/08/2020","03/08/2020",11.60,0.00,100.0000,10.0000,LIMP POLIBRIL METAIS CROMADOS 200ML,S,"1311441",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022853285.png
"201",LIMPEZA,LIMPEZA GERAL,CAUSTICOS(DESINTUPIDORES),"",UN,"1",7891022853292,DESENTUP FORCA AZUL 1L,"03/08/2020","03/08/2020",28.05,0.00,100.0000,10.0000,DESENTUP FORCA AZUL LIQ 1L,S,"1418106",17.17,N,0,http://db.buzzer.com.br/middleware/imagens/7891022853292.png
"201",LIMPEZA,LIMPEZA GERAL,CAUSTICOS(DESINTUPIDORES),"",UN,"1",7891022853308,DESENT FORCA AZUL 300,"03/08/2020","03/08/2020",13.79,0.00,100.0000,10.0000,DESENTUP FORCA AZUL PO 300G,S,"1418114",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022853308.png
"201",LIMPEZA,LIMPEZA COZINHA,DIVERSOS (PASTA/MAQUINA),"",UN,"1",7891022853315,LIMP FOR FORCA AZ 230,"03/08/2020","03/08/2020",8.15,0.00,100.0000,10.0000,LIMPA FORNO FORCA AZUL PASTA 230G,S,"1418122",4.63,N,0,http://db.buzzer.com.br/middleware/imagens/7891022853315.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES PINHO,"",UN,"1",7891022853490,OLEO KALIPTO EUC 120ML,"03/08/2020","03/08/2020",15.17,0.00,100.0000,10.0000,DESINF KALIPTO OLEO EUCALIPTO 120ML,S,"1311239",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022853490.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES LEITOSOS,"",FR,"1",7891022853773,DESIN KALIPTO 5L,"03/08/2020","03/08/2020",21.38,0.00,100.0000,4.0000,DESINF KALIPTO LAVANDA 5L,S,"1549014",10.59,N,0,http://db.buzzer.com.br/middleware/imagens/7891022853773.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES PINHO,"",UN,"1",7891022854046,DESINF PINHO BRIL 500,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESINF PINHO BRIL ACCEPT LAVANDA 500ML,S,"1418246",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022854046.png
"201",LIMPEZA,LIMPEZA GERAL,DESINFETANTES PINHO,"",UN,"1",7891022854053,DESINF PINHO BRIL 500M,"03/08/2020","03/08/2020",7.69,0.00,100.0000,10.0000,DESINF PINHO BRIL ACCEPT POWER 500ML,S,"1418220",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022854053.png
"201",LIMPEZA,CERAS,CALCADOS,"",UN,"1",7891022854541,CERA LIQ P/ CALC 60ML,"03/08/2020","03/08/2020",8.50,0.00,100.0000,10.0000,CERA LIQ P/CALC QBRILHO PTA 60ML,S,"1549200",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022854541.png
"201",LIMPEZA,LIMPEZA DE ROUPA,TIRA MANCHAS/ANIL E OUTROS,"",UN,"1",7891022854701,PRE LAV BOMBRIL 500ML,"03/08/2020","03/08/2020",8.15,0.00,100.0000,10.0000,PRE LAVAGEM VANTAGE BOMBRIL 500ML,S,"1311425",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022854701.png
"201",LIMPEZA,LIMPEZA DE ROUPA,ALVEJANTES,"",UN,"1",7891022854718,ALVEJANTE S/CLORO 500M,"03/08/2020","03/08/2020",8.38,0.00,100.0000,10.0000,ALVEJANTE VANTAGE S/CLORO 500ML,S,"1311433",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022854718.png
"201",LIMPEZA,LIMPEZA DE ROUPA,TIRA MANCHAS/ANIL E OUTROS,"",UN,"1",7891022854749,TIRA MANCHA VANT 100ML,"03/08/2020","03/08/2020",12.06,0.00,100.0000,10.0000,TIRA MANCHA VANTAGE PRE LAVAGAM 100ML,S,"1311328",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022854749.png
"201",LIMPEZA,LIMPEZA DE ROUPA,TIRA MANCHAS/ANIL E OUTROS,"",UN,"1",7891022854756,TIRA MANCHA MULT 500ML,"03/08/2020","03/08/2020",20.23,0.00,100.0000,10.0000,TIRA MANCHA VANTAGE MULTUSO POD O2 450ML,S,"1311352",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022854756.png
"201",LIMPEZA,LIMPEZA DE ROUPA,ALVEJANTES,"",UN,"1",7891022855487,ALVEJ VANTAG S/CL 1.5L,"03/08/2020","03/08/2020",20.80,0.00,100.0000,10.0000,ALVEJANTE VANTAGE S/CLORO 1.5L,S,"1417932",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022855487.png
"201",LIMPEZA,LIMPEZA DE ROUPA,ALVEJANTES,"",UN,"1",7891022855494,ALVEJ VANTAG S/CL 500,"03/08/2020","03/08/2020",6.31,0.00,100.0000,10.0000,ALVEJANTE VANTAGE S/CLORO 500ML RF,S,"1417940",0.00,N,0,http://db.buzzer.com.br/middleware/imagens/7891022855494.png
